Date, Open, High, Low, Close, Volume
05/06/2013,13.2,13.3,13.2,13.2,2300
05/03/2013,13.4,13.5,12.5,13.4,598700
05/02/2013,12.85,13,12.35,12.85,4500
04/30/13,12.9,13.2,12.7,12.9,47500
04/29/13,12.7,13,12.7,12.7,18600
04/26/13,13.1,13.2,13,13.1,19500
04/25/13,13.4,13.4,13.4,13.4,1500
04/24/13,13.4,13.45,13.4,13.4,40100
04/23/13,13.5,13.9,12.6,13.5,10200
04/22/13,13.45,13.75,13.1,13.45,31500
04/19/13,13.1,13.2,13.05,13.1,8200
04/18/13,13.05,13.05,13.05,13.05,30500
04/17/13,13.45,13.75,13.2,13.45,46300
04/16/13,13.45,13.5,13.2,13.45,24300
04/15/13,13.4,13.5,13.1,13.4,35300
04/12/2013,13.1,13.4,13,13.1,39300
04/11/2013,12.95,13.5,12.5,12.95,194500
04/10/2013,12.6,13,12.5,12.6,3400
04/08/2013,12.7,13.1,12.5,12.7,4700
04/05/2013,13.05,13.2,11.85,13.05,75000
04/04/2013,12.65,13,11.5,12.65,7700
04/03/2013,12.4,13.45,12.05,12.4,12700
04/02/2013,12.4,13,12.05,12.4,61500
03/28/13,11.95,12.2,11.6,11.95,11100
03/27/13,12.1,12.2,12,12.1,2400
03/26/13,11.6,12,11.5,11.6,29500
03/25/13,12.2,12.5,12,12.2,4400
03/22/13,11.85,12.4,11.5,11.85,2000
03/21/13,11.95,12.5,11.25,11.95,17400
03/20/13,12.1,12.75,12,12.1,10400
03/19/13,12.45,12.75,12.25,12.45,25500
03/18/13,12.45,12.95,12,12.45,2800
03/15/13,12.9,13.5,12,12.9,34700
03/14/13,12.55,13.35,11.7,12.55,13900
03/13/13,13,13,13,13,5100
03/12/2013,13.35,13.6,12.6,13.35,24000
03/11/2013,12.4,12.6,12.4,12.4,4900
03/08/2013,12.05,12.1,11.8,12.05,14200
03/07/2013,11.95,12.1,11.45,11.95,163800
03/06/2013,11.45,11.95,11.45,11.45,73000
03/01/2013,11.2,11.5,11,11.2,131700
02/28/13,11,11.55,10.5,11,78500
02/27/13,10.95,11,10.9,10.95,20000
02/26/13,10.9,11,10.5,10.9,28100
02/25/13,11.15,11.25,11,11.15,1500
02/22/13,11.25,11.25,11.25,11.25,1700
02/21/13,11.55,11.7,11.5,11.55,21200
02/20/13,11.6,12,11.5,11.6,10100
02/19/13,11.95,12,11.7,11.95,32200
02/18/13,11.8,12.1,11.7,11.8,14400
02/15/13,12,12.5,11.95,12,17300
02/14/13,12.1,12.3,12,12.1,32900
02/13/13,11.95,12.15,11.85,11.95,26800
02/12/2013,11.8,12.15,11.8,11.8,37800
02/11/2013,11.85,12,11.6,11.85,28700
02/08/2013,11.6,11.9,11.6,11.6,62900
02/07/2013,11.85,11.9,11.85,11.85,1400
02/06/2013,11.85,11.95,11.85,11.85,900
02/05/2013,11.6,11.8,11.45,11.6,38200
02/04/2013,11.55,11.8,11.35,11.55,11900
02/01/2013,11.9,12,11.8,11.9,2000
01/31/13,11.95,12,11.55,11.95,17400
01/30/13,12,12.05,12,12,8600
01/29/13,12,12.05,11.9,12,6200
01/28/13,12,12,12,12,1700
01/25/13,12.05,12.5,12,12.05,7400
01/24/13,12.45,12.7,12,12.45,669300
01/23/13,12.15,12.5,11.75,12.15,17500
01/22/13,12.4,12.45,12.4,12.4,800
01/21/13,12.4,12.85,12,12.4,7000
01/18/13,12.8,13,12.5,12.8,5500
01/17/13,12.9,13.5,12.55,12.9,6000
01/16/13,12.85,13,12,12.85,116300
01/15/13,12.55,12.8,12,12.55,2900
01/14/13,12.95,12.95,12.8,12.95,50100
01/11/2013,12.05,12.8,12,12.05,900
01/10/2013,12.05,12.1,12,12.05,42100
01/09/2013,12.45,12.5,12,12.45,90600
01/08/2013,12.1,12.25,12,12.1,5600
01/07/2013,12,12.05,11.7,12,64600
01/04/2013,11.9,12,11.75,11.9,1900
01/03/2013,11.75,11.95,11.7,11.75,2300
01/02/2013,11.95,12.05,11.7,11.95,14500
12/31/12,11.7,12,11.7,11.7,32200
12/28/12,11.7,12,11.7,11.7,51800
12/27/12,11.7,11.75,11.7,11.7,49200
12/24/12,11.7,11.7,11.7,11.7,800
12/21/12,11.7,12,11.7,11.7,42900
12/20/12,11.65,11.8,11.65,11.65,102800
12/19/12,11.7,11.7,11.5,11.7,124700
12/18/12,11.3,11.3,11.3,11.3,5000
12/17/12,11.3,11.7,11.2,11.3,16100
12/14/12,11.7,11.8,11.7,11.7,11600
12/13/12,11.7,11.8,11.7,11.7,7900
12/11/2012,11.7,11.8,11.7,11.7,6200
12/10/2012,11.7,11.75,11.7,11.7,2700
12/07/2012,11.55,11.7,11.5,11.55,3800
12/06/2012,11.45,11.45,11.45,11.45,700
12/05/2012,11.6,11.7,11.5,11.6,500
12/04/2012,11.7,11.7,11.7,11.7,500
12/03/2012,11.5,11.5,11.5,11.5,1200
11/30/12,11.7,12,11.55,11.7,1400
11/29/12,12,12,12,12,10800
11/28/12,11.45,11.5,11.45,11.45,600
11/27/12,11.95,12.5,11.5,11.95,23800
11/26/12,11.9,11.9,11.9,11.9,200
11/23/12,11.7,11.9,11.5,11.7,3300
11/22/12,11.9,12,11.6,11.9,72100
11/21/12,12,12.05,11.9,12,90100
11/20/12,11.9,12,11.4,11.9,22900
11/19/12,11.6,12.4,11.2,11.6,8500
11/16/12,11.9,12,11.9,11.9,19500
11/15/12,11.9,12,11.6,11.9,29500
11/14/12,11.85,11.9,11.55,11.85,17600
11/13/12,11.9,12,11.5,11.9,58000
11/12/2012,11.85,11.9,11.6,11.85,29500
11/09/2012,11.6,11.95,11.5,11.6,3700
11/08/2012,11.95,12,11.5,11.95,46900
11/07/2012,11.3,12,11.2,11.3,4400
11/06/2012,11.1,11.3,11.05,11.1,4000
11/05/2012,11.3,11.6,11.15,11.3,6600
11/02/2012,11.2,11.25,11.15,11.2,1000
11/01/2012,11.45,11.6,11.1,11.45,4800
10/31/12,11.2,11.5,11.15,11.2,1300
10/30/12,11.6,11.65,11.1,11.6,6600
10/29/12,11.35,11.65,11.3,11.35,31300
10/26/12,11.65,11.9,11.35,11.65,9300
10/25/12,11.5,11.5,11.5,11.5,5200
10/24/12,11.45,11.5,11.15,11.45,48700
10/23/12,11.1,11.2,11.1,11.1,23200
10/22/12,11.15,11.2,11.15,11.15,5900
10/19/12,11.15,11.25,11.1,11.15,13900
10/18/12,11.1,11.15,11.1,11.1,20200
10/17/12,11,11.25,11,11,2600
10/16/12,11.05,11.5,11,11.05,11700
10/15/12,11.25,11.5,11.1,11.25,1000
10/12/2012,11.35,11.5,11.1,11.35,4400
10/11/2012,11.1,11.5,11,11.1,25500
10/10/2012,11.25,11.5,11.2,11.25,3000
10/09/2012,11.3,11.5,11.3,11.3,6100
10/08/2012,11.4,11.5,11.3,11.4,14400
10/05/2012,11.3,11.5,11.3,11.3,2200
10/04/2012,11.5,11.75,11.5,11.5,30300
10/03/2012,11.65,11.8,11.2,11.65,16800
10/02/2012,11.35,11.75,11,11.35,24800
10/01/2012,11.2,11.2,11.2,11.2,900
09/28/12,10.95,11.5,10.75,10.95,4400
09/27/12,11.5,11.8,11.25,11.5,14100
09/26/12,11.75,11.8,11.65,11.75,9500
09/25/12,11.8,11.8,11.8,11.8,1000
09/24/12,11.6,11.8,11.45,11.6,1200
09/21/12,11.4,11.6,11.35,11.4,2700
09/20/12,11.65,11.8,11.25,11.65,12800
09/19/12,11.35,11.5,11.2,11.35,24600
09/18/12,11.25,11.4,11.25,11.25,4600
09/17/12,11.25,11.3,11.25,11.25,13400
09/14/12,11.25,11.4,11.2,11.25,2200
09/13/12,11.25,11.4,11.2,11.25,2200
09/12/2012,11.55,11.6,11.2,11.55,83400
09/11/2012,11.2,11.8,11.2,11.2,15800
09/10/2012,11.25,11.8,11.2,11.25,8500
09/07/2012,11.1,11.5,11,11.1,66100
09/06/2012,11.05,11.4,11,11.05,65200
09/05/2012,11.35,11.45,11.25,11.35,12400
09/04/2012,11.4,11.55,11.4,11.4,13800
09/03/2012,11.55,11.7,11.55,11.55,1100
08/31/12,11.55,11.55,11.5,11.55,17300
08/30/12,11.4,11.6,11.4,11.4,8800
08/29/12,11.4,11.85,11.2,11.4,3300
08/28/12,11.2,11.25,11.15,11.2,30200
08/27/12,11.15,11.2,11.15,11.15,10500
08/24/12,11.2,11.3,11.2,11.2,8200
08/23/12,11.3,11.3,11.3,11.3,8300
08/22/12,11.25,11.5,11.15,11.25,4000
08/21/12,11.35,11.5,11.15,11.35,4000
08/17/12,11.2,11.5,11.15,11.2,6600
08/16/12,11.2,11.5,11.15,11.2,9300
08/15/12,11.25,11.25,11.25,11.25,12500
08/14/12,11.1,11.5,11.1,11.1,13300
08/13/12,11.25,11.9,11.15,11.25,10500
08/10/2012,11.2,11.5,11.1,11.2,1700
08/09/2012,11.1,11.5,11.1,11.1,10900
08/08/2012,11.05,11.2,10.85,11.05,2000
08/07/2012,11,11.9,10.8,11,15500
08/06/2012,11.95,12,11.9,11.95,3200
08/03/2012,12,12.5,12,12,15800
08/02/2012,12.3,12.5,11.65,12.3,42700
08/01/2012,12.05,12.35,12,12.05,1000
07/31/12,12.15,12.6,11.7,12.15,12700
07/30/12,12.55,13,12.5,12.55,15300
07/27/12,12.5,12.5,12.5,12.5,8300
07/26/12,12.95,13,12.5,12.95,16800
07/25/12,12.55,12.6,12.5,12.55,20600
07/24/12,12.3,12.35,12.3,12.3,15400
07/23/12,12.3,12.3,12.3,12.3,9000
07/20/12,12.1,12.4,12.1,12.1,254000
07/19/12,12.35,12.4,12.3,12.35,23100
07/18/12,12.35,12.4,12.3,12.35,11200
07/17/12,12.4,12.5,12.3,12.4,59400
07/16/12,12.45,12.6,12.3,12.45,56600
07/13/12,12.4,12.6,12.3,12.4,13800
07/12/2012,12.05,12.1,12.05,12.05,20100
07/11/2012,12.05,12.05,12.05,12.05,30000
07/10/2012,12.05,12.45,11.85,12.05,19600
07/09/2012,12.05,12.45,11.65,12.05,12500
07/06/2012,12.4,12.5,12.25,12.4,28100
07/05/2012,12.25,12.5,12.25,12.25,34800
07/04/2012,12.45,12.5,12.1,12.45,23500
07/03/2012,12.25,12.5,12,12.25,17400
07/02/2012,12.2,12.5,11.95,12.2,1900
06/29/12,11.95,12,11.75,11.95,9800
06/28/12,12,12.1,11.75,12,31100
06/27/12,11.75,12,11.75,11.75,12500
06/26/12,11.5,11.6,11.5,11.5,800
06/25/12,11.5,11.55,11.5,11.5,17600
06/22/12,11.4,11.55,11,11.4,13400
06/21/12,12,12.3,11.55,12,600
06/20/12,12.35,12.35,12.3,12.35,19700
06/19/12,12.35,12.7,12.35,12.35,13400
06/18/12,12.35,12.4,12.35,12.35,1800
06/15/12,12.35,12.75,12.3,12.35,26900
06/14/12,12.75,13.1,12.7,12.75,39900
06/13/12,12.9,13.1,12.75,12.9,23200
06/12/2012,13.1,13.3,13,13.1,48000
06/11/2012,13.15,13.5,12.9,13.15,23500
06/08/2012,13,13.5,12.95,13,14700
06/07/2012,13,13.05,12.95,13,49800
06/06/2012,12.7,13,12.7,12.7,240500
06/05/2012,12.95,13,12.7,12.95,19800
06/04/2012,13,13,12.75,13,20100
05/31/12,12.7,12.9,12.7,12.7,24100
05/30/12,12.4,12.75,12.35,12.4,25600
05/29/12,12.3,12.35,12.25,12.3,46800
05/28/12,12.25,12.3,12.25,12.25,11400
05/25/12,12.15,12.3,12.15,12.15,190400
05/24/12,12.25,12.4,11.75,12.25,88900
05/23/12,11.95,12.05,11.8,11.95,4100
05/22/12,11.85,12,11.7,11.85,2200
05/21/12,12.05,12.25,11.75,12.05,9100
05/18/12,11.75,11.9,11.6,11.75,2000
05/17/12,11.55,11.55,11.45,11.55,41700
05/16/12,11.45,11.7,11.35,11.45,10100
05/15/12,11.35,11.7,11.25,11.35,22600
05/14/12,11.2,11.35,11.2,11.2,7000
05/11/2012,11.35,11.5,11.1,11.35,29800
05/10/2012,11.2,11.35,11.2,11.2,2700
05/09/2012,11.2,11.35,11,11.2,5600
05/08/2012,11.25,11.4,11.15,11.25,6700
05/07/2012,11.2,11.4,11.05,11.2,27800
05/04/2012,11.45,11.45,11.25,11.45,251800
05/03/2012,11.45,11.5,11,11.45,88100
05/02/2012,11.1,11.5,11,11.1,4600
04/30/12,11.45,11.5,11.25,11.45,11300
04/27/12,11.5,11.5,11.5,11.5,12600
04/26/12,11.45,11.5,11.3,11.45,10700
04/25/12,11.5,11.5,11.5,11.5,37700
04/24/12,11.45,11.7,11.45,11.45,4800
04/23/12,11.5,11.5,11.45,11.5,26300
04/20/12,11.5,11.6,11.5,11.5,20200
04/19/12,11.45,11.75,11.4,11.45,8100
04/18/12,11.4,11.6,11,11.4,14700
04/17/12,11.4,11.75,11,11.4,19600
04/16/12,11.5,11.7,11,11.5,1800
04/13/12,11.55,11.75,11.4,11.55,24600
04/12/2012,11.6,11.6,11.6,11.6,100
04/11/2012,11.45,11.7,11.4,11.45,27200
04/10/2012,11.7,12,11.5,11.7,20200
04/05/2012,11.7,12,11,11.7,121800
04/04/2012,11.5,11.5,11.5,11.5,5500
04/03/2012,11.3,11.5,11.25,11.3,33700
04/02/2012,11.2,11.25,11.05,11.2,11800
03/30/12,11.05,11.15,11,11.05,18000
03/29/12,10.75,11.3,10.5,10.75,22200
03/28/12,11.25,11.3,11,11.25,12600
03/27/12,11.1,11.45,11,11.1,32100
03/26/12,11,11,11,11,18700
03/23/12,10.45,10.5,10.05,10.45,130800
03/22/12,10,10.5,10,10,668800
03/21/12,10.35,10.5,10.1,10.35,56200
03/20/12,10.35,11,10.2,10.35,112900
03/19/12,10.4,10.55,10.35,10.4,93200
03/16/12,10.75,11,10.5,10.75,50200
03/14/12,10.55,11,10.5,10.55,39600
03/13/12,10.8,11,10.5,10.8,37400
03/12/2012,11,11.05,10.9,11,2700
03/09/2012,11.05,11.2,11,11.05,118800
03/08/2012,11.05,11.2,11,11.05,4300
03/07/2012,11.2,11.9,11,11.2,23300
03/06/2012,11.05,12,11.05,11.05,95200
03/05/2012,11.95,12,11.05,11.95,103700
03/02/2012,12.25,12.5,11.8,12.25,74700
03/01/2012,12.45,12.5,12,12.45,23800
02/29/12,12.1,12.25,12,12.1,28900
02/28/12,11.65,12.25,11.5,11.65,18200
02/27/12,11.7,11.9,11.6,11.7,6700
02/24/12,11.45,12.4,11,11.45,19200
02/23/12,11.35,11.5,11.05,11.35,14900
02/22/12,11.25,11.5,11.05,11.25,48800
02/21/12,11,11.3,11,11,45200
02/20/12,10.85,11.3,10.5,10.85,8300
02/17/12,10.65,11,10.5,10.65,6100
02/16/12,10.5,11.05,10.35,10.5,4000
02/15/12,10.8,11,10.5,10.8,2900
02/14/12,11.05,11.5,10.8,11.05,20400
02/13/12,11.1,11.5,11.05,11.1,26900
02/10/2012,11.25,11.5,11.05,11.25,4800
02/09/2012,10.8,11,10.8,10.8,46800
02/08/2012,11.25,11.45,11,11.25,8700
02/07/2012,10.45,10.8,10.3,10.45,19900
02/06/2012,10.3,12.05,10,10.3,59100
02/03/2012,12.25,12.4,12,12.25,5200
02/02/2012,12.4,12.6,12.4,12.4,1100
02/01/2012,12.3,12.8,12.25,12.3,20900
01/31/12,12.35,12.5,12.3,12.35,6300
01/30/12,12.25,12.5,12.1,12.25,47900
01/27/12,12.15,12.5,12,12.15,28500
01/26/12,12.15,12.3,12,12.15,3400
01/25/12,12.3,12.5,12.05,12.3,9400
01/24/12,12.5,12.7,12.5,12.5,13200
01/23/12,12.5,12.7,12,12.5,23100
01/20/12,12.55,12.9,12.55,12.55,10200
01/19/12,12.7,12.9,12.65,12.7,1600
01/18/12,12.65,12.95,12.5,12.65,4500
01/17/12,12.65,12.95,12.55,12.65,6300
01/16/12,12.55,12.95,12.5,12.55,6500
01/13/12,12.95,12.95,12.95,12.95,2400
01/12/2012,12.6,12.95,12.5,12.6,3000
01/11/2012,12.55,12.9,12.5,12.55,176000
01/10/2012,12.65,12.85,12.5,12.65,341600
01/09/2012,12.65,13,12.65,12.65,118900
01/06/2012,12.85,13,12.5,12.85,5000
01/05/2012,12.85,13,12.5,12.85,6800
01/04/2012,12.85,13,12.5,12.85,6400
01/03/2012,13.15,13.25,13,13.15,500
12/30/11,13.25,13.3,13.2,13.25,3000
12/29/11,13,13.3,12.9,13,6000
12/28/11,12.75,12.8,12.5,12.75,9500
12/27/11,12.8,13,12.5,12.8,2000
12/23/11,12.95,13.2,12.5,12.95,42800
12/22/11,12.7,13,12.5,12.7,12200
12/21/11,12.5,12.75,12.5,12.5,3000
12/20/11,12.5,13,12.5,12.5,13100
12/19/11,12.5,13,12.5,12.5,18800
12/16/11,12.45,13,12.4,12.45,191600
12/15/11,12.4,12.7,12,12.4,836100
12/14/11,12.5,12.5,12,12.5,1432500
12/13/11,12.6,12.7,12.4,12.6,53400
12/09/2011,12.8,13,12.2,12.8,18800
12/08/2011,12.9,13,12.55,12.9,2300
12/07/2011,12.9,13,12.55,12.9,4200
12/06/2011,12.7,13,12.2,12.7,15700
12/05/2011,12.45,12.6,12.25,12.45,111200
12/02/2011,12.85,13,12.5,12.85,16000
12/01/2011,12.55,12.9,12.4,12.55,33900
11/30/11,12.9,13.25,12.25,12.9,2300
11/29/11,13.25,13.3,13,13.25,9600
11/28/11,13.25,13.45,13.2,13.25,64500
11/25/11,13.4,13.5,13.2,13.4,10700
11/24/11,13.5,13.5,13.45,13.5,13700
11/23/11,13.45,13.5,13.35,13.45,34000
11/22/11,13.2,13.7,13,13.2,10500
11/21/11,13.85,14,13.5,13.85,85000
11/18/11,13.85,14,13.8,13.85,17700
11/17/11,13.85,14,13.7,13.85,9100
11/16/11,13.9,14,13.55,13.9,36200
11/15/11,13.7,14,13.5,13.7,20300
11/14/11,13.5,13.9,13.5,13.5,114000
11/11/2011,13.75,14,13.6,13.75,6800
11/10/2011,13.9,14,13.7,13.9,171600
11/09/2011,13.45,13.95,13.3,13.45,15700
11/08/2011,13.45,13.9,13.25,13.45,39000
11/07/2011,13.7,14,13.25,13.7,6600
11/04/2011,13.6,13.95,13.25,13.6,13500
11/03/2011,13.95,14.05,13,13.95,29300
11/02/2011,14.05,14.8,14,14.05,79300
11/01/2011,13.95,14,13,13.95,575500
10/31/11,13.75,14,13.6,13.75,26600
10/28/11,13.85,13.95,13.25,13.85,26400
10/27/11,13.6,13.7,13.6,13.6,21900
10/26/11,13.25,13.7,13,13.25,23200
10/25/11,13.7,14,13.2,13.7,87900
10/24/11,14.05,14.4,13.3,14.05,228200
10/21/11,13.2,13.5,12.8,13.2,31400
10/19/11,12.85,13,12.6,12.85,54000
10/18/11,12.9,13,12.5,12.9,45800
10/17/11,12.6,12.7,12.55,12.6,4400
10/14/11,12.55,12.7,12.5,12.55,24600
10/13/11,12.9,13,12.55,12.9,20000
10/12/2011,12.55,12.95,12.55,12.55,16500
10/11/2011,12.5,12.5,12.5,12.5,5000
10/10/2011,12.6,12.95,12.15,12.6,11900
10/07/2011,12.35,12.5,12,12.35,52200
10/06/2011,12.5,12.6,12.25,12.5,44300
10/05/2011,12.45,12.5,12,12.45,20600
10/04/2011,12.25,12.5,12,12.25,16200
10/03/2011,12.4,13,12.4,12.4,13500
09/30/11,12.05,13,12,12.05,60600
09/29/11,12.95,13.15,12,12.95,36900
09/28/11,12.4,13,12.25,12.4,25100
09/27/11,12.65,13,12.55,12.65,24500
09/26/11,13,13.2,12.6,13,15900
09/23/11,13.15,13.25,13,13.15,242100
09/22/11,13.25,13.45,13,13.25,160100
09/21/11,13.3,15.05,13.25,13.3,298200
09/20/11,13.75,13.95,13.5,13.75,81600
09/19/11,13.4,14,12.55,13.4,93300
09/16/11,13.25,13.25,12.55,13.25,61000
09/15/11,12.05,12.25,12,12.05,265800
09/14/11,11.45,12,11,11.45,25100
09/13/11,10.95,11,10.7,10.95,7600
09/12/2011,10.45,11,10.3,10.45,9200
09/09/2011,10.7,11,10.5,10.7,5600
09/08/2011,10.8,11,10.45,10.8,7100
09/07/2011,10.3,10.4,10.3,10.3,20200
09/06/2011,10.3,10.5,10.3,10.3,58600
09/05/2011,10.3,10.6,10.3,10.3,13200
09/02/2011,10.9,11,10.7,10.9,2500
09/01/2011,10.75,11.5,10.5,10.75,7400
08/30/11,10.9,11.3,10.5,10.9,22300
08/29/11,10.45,11.5,10.3,10.45,40400
08/26/11,11.35,11.5,11.2,11.35,63800
08/25/11,10.7,11,10.35,10.7,23000
08/24/11,11.05,11.5,10.85,11.05,3300
08/23/11,10.8,11.85,10.8,10.8,7500
08/22/11,10.95,11.1,10.8,10.95,43500
08/19/11,10.8,10.8,10.8,10.8,38800
08/18/11,10.4,10.4,10.4,10.4,47000
08/17/11,10.3,10.3,10.3,10.3,24700
08/16/11,10.05,10.05,10.05,10.05,13400
08/15/11,9.95,9.95,9.95,9.95,100800
08/12/2011,9.95,9.95,9.95,9.95,145100
08/11/2011,9.75,9.75,9.75,9.75,1500
08/10/2011,9.65,9.65,9.65,9.65,16800
08/09/2011,10,10,10,10,23700
08/08/2011,10.3,10.3,10.3,10.3,2800
08/05/2011,10.1,10.1,10.1,10.1,12000
08/04/2011,10.35,10.35,10.35,10.35,20200
08/03/2011,10.3,10.3,10.3,10.3,2400
08/02/2011,10.5,10.5,10.5,10.5,81000
08/01/2011,10.45,10.45,10.45,10.45,10700
07/29/11,10.4,10.4,10.4,10.4,44100
07/28/11,10.3,10.3,10.3,10.3,7400
07/27/11,10.3,10.3,10.3,10.3,2500
07/26/11,10.3,10.3,10.3,10.3,27200
07/25/11,10.5,10.5,10.5,10.5,13000
07/22/11,10.3,10.3,10.3,10.3,37300
07/21/11,10.3,10.3,10.3,10.3,10300
07/20/11,10.2,10.2,10.2,10.2,7000
07/19/11,10.15,10.15,10.15,10.15,14700
07/18/11,10.05,10.05,10.05,10.05,4600
07/15/11,10.3,10.3,10.3,10.3,34400
07/14/11,10.7,10.7,10.7,10.7,11300
07/13/11,10.95,10.95,10.95,10.95,31400
07/12/2011,11.1,11.1,11.1,11.1,20600
07/11/2011,11.15,11.15,11.15,11.15,24500
07/08/2011,11.25,11.25,11.25,11.25,1700
07/07/2011,11.35,11.35,11.35,11.35,15500
07/06/2011,11.3,11.3,11.3,11.3,16300
07/05/2011,11.35,11.35,11.35,11.35,23000
07/04/2011,11.1,11.1,11.1,11.1,91500
07/01/2011,11.3,11.3,11.3,11.3,6200
06/30/11,11.3,11.3,11.3,11.3,16500
06/29/11,11.35,11.35,11.35,11.35,23800
06/28/11,11.4,11.4,11.4,11.4,132700
06/27/11,11.35,11.35,11.35,11.35,14800
06/24/11,11.35,11.35,11.35,11.35,5800
06/23/11,11.45,11.45,11.45,11.45,39600
06/22/11,11.2,11.2,11.2,11.2,18400
06/21/11,11.3,11.3,11.3,11.3,12100
06/20/11,11.35,11.35,11.35,11.35,4000
06/17/11,11,11,11,11,13300
06/16/11,11,11,11,11,42000
06/15/11,11,11,11,11,52900
06/14/11,11,11,11,11,28700
06/13/11,12.1,12.1,12.1,12.1,182900
06/10/2011,12,12,12,12,224900
06/09/2011,12.25,12.25,12.25,12.25,393400
06/08/2011,12.3,12.3,12.3,12.3,219200
06/07/2011,12.3,12.3,12.3,12.3,30600
06/06/2011,11.95,11.95,11.95,11.95,127900
06/03/2011,12.05,12.05,12.05,12.05,34800
06/02/2011,12.45,12.45,12.45,12.45,44600
05/31/11,12.5,12.5,12.5,12.5,123400
05/30/11,12.55,12.55,12.55,12.55,61900
05/27/11,12.5,12.5,12.5,12.5,172200
05/26/11,12.5,12.5,12.5,12.5,40600
05/25/11,12.45,12.45,12.45,12.45,101400
05/24/11,12,12,12,12,359400
05/23/11,11.4,11.4,11.4,11.4,174700
05/20/11,10.9,10.9,10.9,10.9,139300
05/19/11,10.35,10.35,10.35,10.35,56100
05/18/11,9.9,9.9,9.9,9.9,5700
05/17/11,9.85,9.85,9.85,9.85,9300
05/16/11,9.85,9.85,9.85,9.85,8300
05/13/11,9.8,9.8,9.8,9.8,16700
05/12/2011,9.95,9.95,9.95,9.95,54600
05/11/2011,9.8,9.8,9.8,9.8,13800
05/10/2011,9.8,9.8,9.8,9.8,33300
05/09/2011,9.85,9.85,9.85,9.85,24400
05/06/2011,9.7,9.7,9.7,9.7,25400
05/05/2011,9.55,9.55,9.55,9.55,27800
05/04/2011,9.95,9.95,9.95,9.95,20100
05/03/2011,10,10,10,10,14800
04/29/11,10,10,10,10,137300
04/28/11,10.1,10.1,10.1,10.1,80400
04/27/11,10.15,10.15,10.15,10.15,7000
04/26/11,10.15,10.15,10.15,10.15,7800
04/21/11,10.2,10.2,10.2,10.2,25500
04/20/11,10.25,10.25,10.25,10.25,4600
04/19/11,10.2,10.2,10.2,10.2,31100
04/18/11,10.15,10.15,10.15,10.15,5700
04/15/11,10.45,10.45,10.45,10.45,23600
04/14/11,10,10,10,10,32700
04/13/11,10,10,10,10,17900
04/12/2011,10,10,10,10,76200
04/11/2011,10.1,10.1,10.1,10.1,35100
04/08/2011,10.05,10.05,10.05,10.05,55500
04/07/2011,10.15,10.15,10.15,10.15,31600
04/06/2011,10.35,10.35,10.35,10.35,154500
04/05/2011,10.45,10.45,10.45,10.45,5200
04/04/2011,9.95,9.95,9.95,9.95,115500
04/01/2011,9.5,9.5,9.5,9.5,11100
03/31/11,9.1,9.1,9.1,9.1,6700
03/30/11,9.3,9.3,9.3,9.3,17700
03/29/11,9.2,9.2,9.2,9.2,32900
03/28/11,9.35,9.35,9.35,9.35,7200
03/25/11,9.35,9.35,9.35,9.35,16000
03/24/11,9.4,9.4,9.4,9.4,12300
03/23/11,9.4,9.4,9.4,9.4,298100
03/22/11,9.5,9.5,9.5,9.5,292700
03/21/11,9.45,9.45,9.45,9.45,37900
03/18/11,9.55,9.55,9.55,9.55,15600
03/17/11,9.75,9.75,9.75,9.75,42400
03/16/11,10,10,10,10,322800
03/15/11,9.95,9.95,9.95,9.95,197800
03/14/11,9.95,9.95,9.95,9.95,66100
03/11/2011,9.5,9.5,9.5,9.5,358400
03/10/2011,9.65,9.65,9.65,9.65,48100
03/09/2011,10,10,10,10,326100
03/08/2011,10.05,10.05,10.05,10.05,28300
03/07/2011,10.45,10.45,10.45,10.45,16700
03/04/2011,10.35,10.35,10.35,10.35,17900
03/03/2011,10.3,10.3,10.3,10.3,39000
03/02/2011,10.55,10.55,10.55,10.55,17200
03/01/2011,11.35,11.35,11.35,11.35,209200
02/28/11,11.55,11.55,11.55,11.55,99800
02/25/11,11.5,11.5,11.5,11.5,20400
02/24/11,11.55,11.55,11.55,11.55,67300
02/23/11,11.55,11.55,11.55,11.55,243600
02/22/11,11.5,11.5,11.5,11.5,34200
02/21/11,12.05,12.05,12.05,12.05,34200
02/18/11,12.15,12.15,12.15,12.15,111900
02/17/11,12.2,12.2,12.2,12.2,118400
02/16/11,12.2,12.2,12.2,12.2,5500
02/15/11,12.15,12.15,12.15,12.15,112600
02/14/11,12.1,12.1,12.1,12.1,6900
02/11/2011,12,12,12,12,48600
02/10/2011,12,12,12,12,94700
02/09/2011,12,12,12,12,42400
02/08/2011,12.05,12.05,12.05,12.05,113300
02/07/2011,12.05,12.05,12.05,12.05,100800
02/04/2011,12.15,12.15,12.15,12.15,9000
02/03/2011,12.25,12.25,12.25,12.25,12600
02/02/2011,12.2,12.2,12.2,12.2,11600
02/01/2011,12.35,12.35,12.35,12.35,33400
01/31/11,12.9,12.9,12.9,12.9,24600
01/28/11,12.7,12.7,12.7,12.7,95600
01/27/11,12.7,12.7,12.7,12.7,131800
01/26/11,12.7,12.7,12.7,12.7,122700
01/25/11,12.65,12.65,12.65,12.65,24700
01/24/11,12.5,12.5,12.5,12.5,65200
01/21/11,12.65,12.65,12.65,12.65,11200
01/20/11,12.8,12.8,12.8,12.8,13600
